-0.21869,-0.14725,0.27496,-0.20372,0.055121,0.93752,-0.13948,-0.67906,-0.68499,-0.43726,-1.0024,-0.35123,-0.68382,0.018402,0.078014
-0.18404,-0.11353,0.19046,-0.134,0.10417,0.95223,-0.13621,-0.55531,-0.56082,-0.26384,-0.97789,-0.28343,0.14505,0.082212,0.080553
-0.13473,-0.16926,0.15957,-0.22227,0.20157,0.85684,-0.35397,-0.53033,-0.56362,-0.19347,-1.0652,-0.33794,0.84,0.17497,0.079283
-0.089933,-0.20799,0.12468,-0.13338,0.51569,1.0558,-0.74183,-0.017711,-0.32682,0.6262,-1.0696,-0.20568,1.5022,0.4628,0.4941
0.057066,-0.22187,0.17255,-0.0067495,0.7911,1.1141,-0.93623,0.39301,0.037233,0.9101,-0.84343,0.0069345,1.2229,1.0453,0.78991
0.13256,-0.18566,0.20945,0.13153,0.82097,1.2062,-0.95903,0.75458,0.25379,0.59869,-0.59481,0.22662,1.3472,1.1182,0.49772
0.49904,0.1056,0.23875,0.36719,0.61814,1.1485,-0.88218,0.67535,0.58598,0.54867,0.19494,0.75722,1.4168,1.3014,0.38414
0.81987,0.55059,0.3979,0.608,0.63006,1.2137,-0.52859,0.70943,0.74958,0.85412,0.54603,1.7914,0.8066,1.3889,0.48281
1.0316,1.116,0.66535,1.0516,1.1458,1.3159,0.13265,1.4187,1.5352,1.1524,0.99558,3.2308,1.0943,1.3626,0.67563
0.99614,1.339,0.87612,1.2853,1.4297,1.339,0.17597,1.7024,2.2355,1.5402,0.96984,3.2075,1.4994,1.3563,0.73871
0.90365,1.5047,0.99398,1.3365,1.3317,1.3302,-0.11539,1.6129,1.9947,1.672,1.0042,2.6063,0.82897,0.97869,0.74485
0.9066,1.5814,1.0361,1.3557,1.2211,1.3218,-0.40799,1.457,1.5485,1.4786,1.0937,2.1107,0.10591,0.73063,0.73557
0.80996,1.522,1.085,1.3918,1.202,1.3217,-0.45997,1.3534,1.3114,1.2645,1.1272,1.7392,-0.09355,0.71971,0.7077
0.81258,1.4606,1.0355,1.4258,1.1462,1.3127,-0.19971,1.3125,1.0617,1.1057,0.96738,1.4778,0.22963,0.87367,0.67951
0.98723,1.4798,0.94363,1.3285,1.1357,1.2671,0.35768,1.3127,1.0791,1.2746,1.2703,1.407,0.5057,0.9935,0.99676
1.2472,1.3792,1.3123,1.2658,1.2071,1.7026,1.7061,1.2781,1.4828,0.29126,1.5162,1.3475,1.2462,1.032,2.4538
0.91024,1.1998,1.0386,1.1787,0.90298,1.4253,1.5222,1.1443,1.6273,-0.34824,1.2869,1.2552,1.4006,0.23977,0.93235
0.68081,0.82459,0.85642,1.1893,0.78962,1.3662,1.6214,1.0317,1.8075,0.26217,0.65148,1.376,1.3674,0.4551,0.85875
0.35138,0.60417,0.92859,1.4227,1.1115,1.2973,1.6166,1.1348,2.1922,0.32235,0.64476,1.891,1.1213,1.2344,0.66499
0.72688,0.81524,1.2455,1.592,1.1113,1.2099,1.7087,1.2814,1.7254,0.47871,0.85993,2.1803,0.34658,1.0669,0.47872
1.0768,1.1256,1.1503,1.7807,1.2047,1.2587,1.2953,1.6296,1.7008,1.1023,0.92857,1.8241,1.4006,1.3483,0.51765
1.1269,1.3492,1.0537,1.8112,1.3803,1.279,1.2501,1.7404,2.1663,1.3374,0.78826,1.4684,1.4929,1.2039,0.54072
1.0759,1.492,1.0202,1.7546,1.3391,1.2824,1.2949,1.6469,1.9353,1.5379,0.8261,1.3206,1.1878,0.98035,0.53933
1.0606,1.5076,0.92939,1.6668,1.2212,1.2888,1.2522,1.4871,1.3602,1.4167,0.96581,1.1958,0.34019,0.98342,0.56136
1.1104,1.5071,0.901,1.5517,1.1481,1.2917,1.2928,1.3205,1.0147,1.126,1.0326,1.2167,0.016569,0.82038,0.58049
1.1422,1.519,0.92609,1.5067,1.0646,1.29,0.88576,1.212,0.91524,0.90045,1.0253,1.2418,0.24656,0.92738,0.5541
1.1541,1.4743,0.86342,1.3634,1.0176,1.1023,0.34342,1.1757,0.90031,0.74088,1.0295,1.1719,0.098714,1.0618,0.25334
-0.78847,-1.2085,-1.0927,-0.31591,0.38594,-1.2239,-0.28413,0.061326,0.20377,-0.88902,-0.32693,-0.18773,-0.73372,0.52038,-0.82409
0.052562,-1.1877,-0.97497,-0.30958,0.46848,-0.8229,0.10836,0.16692,0.37217,-0.71698,-0.28198,-0.052626,-0.4934,0.66572,0.80439
0.41105,-1.224,-0.93318,-0.33659,0.5844,-0.74274,0.042353,0.3462,0.58997,-0.53088,-0.45479,0.10298,0.55199,0.68432,0.5663
0.58296,-1.1492,-0.91541,-0.3801,0.69314,-0.64957,-0.14075,0.40569,0.544,-0.073976,-0.42259,0.12629,0.62344,0.75844,0.66207
0.91066,-0.69188,-0.7952,-0.28266,0.95098,-0.49833,-0.01216,0.58953,0.59892,0.65772,0.16039,0.20793,-1.0191,0.87137,0.67971
1.0721,-0.19836,-0.33477,-0.1171,1.1498,-0.43615,0.49783,1.0483,1.0411,1.0061,0.99588,0.68087,-0.8611,0.98675,0.64675
1.1945,0.15811,0.074183,0.026845,1.336,-0.43326,0.78235,1.4533,1.6747,1.2502,0.95985,1.1356,1.0803,1.1976,0.69091
1.2045,0.13757,0.2069,0.061288,1.2617,-0.43379,0.73771,1.3916,1.2899,1.014,0.55713,0.88648,0.89256,1.0642,0.70838
1.2289,-0.0464,0.30728,0.072875,1.193,-0.42865,0.62701,1.2341,0.73879,1.0917,0.37507,0.53883,0.24391,1.0051,0.7315
1.2755,-0.13107,0.32037,0.10821,1.132,-0.42936,0.50082,1.147,0.56318,1.2365,0.36795,0.40186,-0.1657,0.68755,0.75664
1.3166,-0.057656,0.41604,0.1432,1.2155,-0.41661,0.41833,1.2235,0.68412,1.3859,0.61816,0.41938,0.14477,0.49476,0.96632
1.3062,0.11544,0.52419,0.13615,1.2276,-0.52805,0.53874,1.4479,1.0629,0.88386,1.2345,0.65569,1.2978,0.32161,1.4044
1.0631,0.66699,0.63242,0.37724,1.1258,-0.58576,0.40649,1.8105,1.7425,0.22229,1.2571,1.0868,1.6375,-0.043781,1.3822
0.86886,0.73089,0.66884,0.49471,0.8826,-0.62636,-0.020239,1.4665,1.4407,0.37864,0.59619,0.92996,1.393,0.25695,0.90642
0.96267,0.82806,0.69466,0.71139,0.79825,-0.2576,0.16465,1.117,1.484,0.56133,0.46493,0.7896,1.0648,0.67747,0.96111
0.4323,0.69315,0.90911,1.0311,0.62731,0.41452,0.29602,1.0211,1.2856,0.14914,0.54091,1.2655,-0.1682,0.48233,0.67204
0.82508,0.85379,0.904,1.1988,0.31025,0.46496,0.52961,0.72377,0.38962,0.28747,0.69042,1.321,-1.4426,0.26483,0.41699
1.1354,1.0821,1.1177,1.4463,0.61979,0.56706,1.0684,0.95085,0.83319,0.83151,1.0147,1.0634,-0.62688,0.52518,0.48782
1.4152,1.5579,1.4847,1.8138,1.3919,0.61411,1.7413,1.754,2.3787,1.8521,1.5792,1.5113,1.5229,1.4673,0.57882
1.4464,1.9214,1.6148,1.7585,1.5471,0.61758,1.9253,1.8421,2.5546,2.3642,1.2333,1.5556,1.9803,1.2995,0.6321
1.3332,1.9255,1.6688,1.6841,1.1489,0.61246,1.8715,1.6338,2.1144,2.1157,1.0479,1.2907,1.7443,0.90017,0.67753
1.2778,1.7435,1.655,1.5281,1.0435,0.62723,2.0379,1.4813,1.8642,1.6225,1.1564,0.82221,1.1155,0.6065,0.72147
1.2292,1.7277,1.5165,1.4321,0.98002,0.61832,1.9833,1.351,1.5734,1.0321,1.167,0.55243,0.78462,0.252,0.69101
1.0654,1.4069,1.2573,1.3088,0.95888,0.4021,1.6385,1.2885,1.4496,0.52416,0.91729,0.50732,0.95012,0.24887,0.21906
0.57018,0.99537,1.0427,1.2231,0.73193,0.017505,1.3986,1.1561,1.2423,0.025406,0.45306,0.4045,0.55458,0.17039,-0.94405
0.26192,0.74834,0.91638,1.143,0.49835,-0.10199,1.5782,1.0976,1.1509,-0.37067,0.2351,0.39128,0.15356,0.055628,-1.1714
-0.015472,0.51852,0.69808,1.0605,0.2677,-0.214,1.4742,0.89816,0.93007,-0.6333,0.17716,0.2519,-0.57033,-0.31284,-1.3265
0.63858,0.7887,0.83861,1.001,0.29419,0.059264,1.5007,0.8602,0.81997,0.74124,0.70994,0.046713,-0.51629,-0.53655,0.24063
0.86645,1.0854,1.0758,0.93381,0.47677,0.13508,1.5532,0.97887,1.0351,0.998,1.0545,0.010631,0.68826,-0.095277,0.57472
0.74766,0.98308,1.0072,0.73066,0.13551,0.12287,1.3519,0.51466,0.42854,0.7924,0.93695,-0.50148,0.43561,0.07257,0.58295
0.57262,0.76309,0.92242,0.59407,-0.15234,0.11483,1.1878,0.19288,-0.30359,0.43856,0.85577,-0.81977,-0.16629,-0.023938,0.60701
0.36951,0.46085,0.92532,0.56763,-0.21899,0.11287,1.528,0.07732,-0.49243,0.056261,0.67171,-0.79058,-0.13288,0.10189,0.61742
0.27724,0.25991,0.88995,0.54904,-0.2288,0.1069,2.0582,0.054165,-0.37441,0.02977,0.46335,-0.59936,0.36766,0.14773,0.62104
0.28002,0.12508,0.87751,0.53483,-0.26799,0.096566,1.9515,0.025241,-0.25352,0.014864,0.31203,-0.45235,0.79684,0.18482,0.60527
0.21021,0.1316,0.87222,0.51822,-0.28982,0.090922,1.525,-0.044978,-0.2442,-0.019747,0.26272,-0.39943,0.52702,0.20769,0.51841
0.88193,0.78716,1.1212,0.48383,-0.09871,0.37818,2.0907,0.059048,-0.25495,1.2616,1.7128,-0.45094,0.34488,0.51644,2.1846
